totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
479000;202;117434;0;160928;2022-03-30T21:42:59.205;
480000;166;102919;0;186029;2022-03-30T22:08:51.387;
481000;190;112500;0;167949;2022-03-30T22:37:05.253;
482000;207;116131;0;164487;2022-03-30T23:06:15.243;
483000;210;112964;0;168629;2022-03-30T23:34:36.650;
484000;178;114417;0;166867;2022-03-31T00:03:24.910;
485000;201;117598;0;160038;2022-03-31T00:33:13.726;
486000;204;116690;0;164166;2022-03-31T01:02:35.335;
487000;199;112346;0;171550;2022-03-31T01:30:48.355;
488000;222;115502;0;165096;2022-03-31T01:59:49.351;
489000;220;112843;0;168532;2022-03-31T02:28:10.275;
490000;191;112137;0;170943;2022-03-31T02:56:21.575;
491000;184;114268;0;167872;2022-03-31T03:25:05.293;
492000;174;109186;0;173625;2022-03-31T03:52:29.834;
493000;195;113212;0;169290;2022-03-31T04:21:11.048;
494000;205;111629;0;171078;2022-03-31T04:49:15.076;
495000;194;108288;0;175500;2022-03-31T05:16:27.634;
496000;194;108599;0;177109;2022-03-31T05:43:42.990;
497000;177;106606;0;179711;2022-03-31T06:10:29.262;
498000;195;108424;0;176845;2022-03-31T06:37:43.113;
499000;203;112400;0;170545;2022-03-31T07:06:06.131;
500000;223;119849;0;157322;2022-03-31T07:36:10.511;
501000;209;118259;0;160777;2022-03-31T08:05:52.056;
502000;185;110828;0;172591;2022-03-31T08:33:41.514;
503000;180;103696;0;184965;2022-03-31T08:59:44.541;
504000;210;113757;0;169786;2022-03-31T09:28:57.700;
505000;208;116113;0;162291;2022-03-31T09:58:07.210;
506000;195;116680;0;163009;2022-03-31T10:27:53.725;
507000;204;121394;0;156046;2022-03-31T10:59:03.347;
508000;213;116465;0;164337;2022-03-31T11:28:29.229;
509000;164;108455;0;178193;2022-03-31T11:55:41.265;
510000;189;110804;0;172166;2022-03-31T12:23:31.217;
511000;183;117267;0;163182;2022-03-31T12:52:52.668;
512000;218;119151;0;159715;2022-03-31T13:22:43.439;
513000;204;115121;0;164652;2022-03-31T13:51:34.490;
514000;238;120132;0;157775;2022-03-31T14:21:43.126;
515000;222;121635;0;155155;2022-03-31T14:52:16.349;
516000;220;119173;0;160073;2022-03-31T15:22:07.720;
517000;222;123801;0;151407;2022-03-31T15:53:08.635;
518000;205;117544;0;160905;2022-03-31T16:22:37.484;
519000;202;116578;0;162927;2022-03-31T16:51:55.387;
520000;181;108173;0;175183;2022-03-31T17:19:00.891;
521000;203;116627;0;162853;2022-03-31T17:48:12.551;
522000;201;114101;0;168475;2022-03-31T18:16:47.026;
523000;214;115686;0;163970;2022-03-31T18:45:45.002;
524000;210;116315;0;162048;2022-03-31T19:14:51.682;
525000;187;112382;0;170094;2022-03-31T19:43:00.633;
526000;188;108885;0;176631;2022-03-31T20:10:19.891;
527000;197;111316;0;172963;2022-03-31T20:38:11.653;
528000;190;117400;0;161873;2022-03-31T21:07:35.296;
529000;176;110631;0;175657;2022-03-31T21:35:17;
530000;205;112446;0;170879;2022-03-31T22:03:26.286;
531000;199;115364;0;165625;2022-03-31T22:32:17.612;
532000;152;101611;0;187351;2022-03-31T22:57:44.759;
533000;164;104599;0;184648;2022-03-31T23:23:55.952;
534000;179;108098;0;176204;2022-03-31T23:50:59.457;
535000;175;109847;0;174883;2022-04-01T00:18:33.196;
536000;151;97755;0;194458;2022-04-01T00:43:01.357;
537000;182;110471;0;172625;2022-04-01T01:10:41.202;
538000;183;111248;0;171727;2022-04-01T01:38:33.605;
539000;186;112901;0;168758;2022-04-01T02:06:50.138;
540000;183;108075;0;178201;2022-04-01T02:33:53.073;
541000;173;99802;0;192134;2022-04-01T02:58:51.597;
542000;172;101086;0;188805;2022-04-01T03:24:19.133;
543000;180;104124;0;183845;2022-04-01T03:50:22.799;
544000;203;115584;0;162092;2022-04-01T04:19:24.078;
545000;187;103196;0;186975;2022-04-01T04:45:14.307;
546000;198;108212;0;175825;2022-04-01T05:12:19.468;
547000;181;107950;0;177131;2022-04-01T05:39:21.256;
548000;174;107800;0;178843;2022-04-01T06:06:22.399;
549000;143;103533;0;184528;2022-04-01T06:32:17.591;
550000;191;111193;0;170796;2022-04-01T07:00:08.649;
551000;210;120469;0;155353;2022-04-01T07:30:18.362;
552000;200;114880;0;166361;2022-04-01T07:59:08.177;
553000;199;117016;0;161010;2022-04-01T08:28:25.728;
554000;199;114065;0;168286;2022-04-01T08:56:57.569;
555000;210;120966;0;156091;2022-04-01T09:27:16.680;
556000;194;115674;0;164970;2022-04-01T09:56:14.850;
557000;206;113679;0;169034;2022-04-01T10:24:42.021;
558000;205;115929;0;165584;2022-04-01T10:53:42.515;
559000;192;109412;0;176792;2022-04-01T11:21:07.124;
560000;183;108850;0;176120;2022-04-01T11:48:21.489;
561000;196;109173;0;177756;2022-04-01T12:15:44.869;
562000;205;115914;0;165445;2022-04-01T12:44:49.542;
563000;189;107153;0;179866;2022-04-01T13:11:39.302;
564000;175;109856;0;174332;2022-04-01T13:39:08.544;
565000;170;106325;0;180430;2022-04-01T14:05:46.465;
566000;195;109267;0;176073;2022-04-01T14:33:08.145;
567000;208;114912;0;166901;2022-04-01T15:01:55.209;
568000;197;109581;0;173933;2022-04-01T15:29:45.606;
569000;190;111099;0;169438;2022-04-01T15:59:30.427;
570000;175;106318;0;180826;2022-04-01T16:28:01.726;
571000;206;110810;0;173285;2022-04-01T16:57:51.088;
572000;219;119604;0;157357;2022-04-01T17:29:57.676;
573000;212;115452;0;164139;2022-04-01T18:01:55.682;
574000;209;114707;0;166402;2022-04-01T18:32:45.479;
575000;183;112190;0;171173;2022-04-01T19:02:32.120;
576000;193;115804;0;165452;2022-04-01T19:32:41.001;
577000;196;113212;0;167760;2022-04-01T20:01:05.063;
578000;201;111254;0;172443;2022-04-01T20:28:57.885;
579000;224;117266;0;161863;2022-04-01T20:58:20.286;
580000;201;113081;0;170021;2022-04-01T21:26:39.166;
581000;172;104545;0;182514;2022-04-01T21:52:52.454;
582000;230;118163;0;159080;2022-04-01T22:22:28.698;
583000;196;109453;0;175481;2022-04-01T22:50:16.958;
584000;223;114172;0;166887;2022-04-01T23:18:55.759;
585000;233;120399;0;157369;2022-04-01T23:49:08.677;
586000;177;109932;0;174115;2022-04-02T00:16:48.356;
587000;190;107291;0;178669;2022-04-02T00:43:44.436;
588000;196;109654;0;174714;2022-04-02T01:11:14.885;
589000;222;119690;0;157098;2022-04-02T01:41:17.801;
590000;211;117339;0;162285;2022-04-02T02:10:44.271;
591000;184;108717;0;175679;2022-04-02T02:38:00.066;
592000;171;112276;0;171710;2022-04-02T03:06:17.129;
593000;196;118249;0;161079;2022-04-02T03:36:03.655;
594000;201;112466;0;170735;2022-04-02T04:04:17.686;
595000;201;111599;0;172328;2022-04-02T04:32:23.442;
596000;210;114681;0;166659;2022-04-02T05:01:11.637;
597000;188;108624;0;177734;2022-04-02T05:28:27.163;
598000;210;111403;0;172004;2022-04-02T05:56:24.486;
599000;192;116246;0;165351;2022-04-02T06:25:35.487;
600000;186;104871;0;183652;2022-04-02T06:51:55.831;
601000;202;113640;0;167448;2022-04-02T07:20:26.053;
602000;197;108983;0;177957;2022-04-02T07:47:46.932;
603000;162;102495;0;186181;2022-04-02T08:13:33.941;
604000;161;100949;0;189890;2022-04-02T08:38:57.340;
605000;160;102309;0;186831;2022-04-02T09:04:37.496;
606000;176;109756;0;172680;2022-04-02T09:32:10.362;
607000;175;107482;0;179102;2022-04-02T09:59:09.861;
608000;174;107490;0;178812;2022-04-02T10:26:11.325;
609000;203;114626;0;167796;2022-04-02T10:54:58.046;
610000;192;114808;0;166874;2022-04-02T11:23:47.424;
611000;214;119896;0;158354;2022-04-02T11:53:55.136;
612000;214;113172;0;170086;2022-04-02T12:22:23.398;
613000;208;111241;0;172660;2022-04-02T12:50:18.004;
614000;186;109614;0;175885;2022-04-02T13:17:49.204;
615000;223;116188;0;165311;2022-04-02T13:46:59.392;
616000;202;112246;0;169210;2022-04-02T14:15:10.405;
617000;197;108874;0;176546;2022-04-02T14:42:29.891;
618000;187;110264;0;173352;2022-04-02T15:10:10.265;
619000;199;115657;0;166710;2022-04-02T15:39:13.669;
620000;171;106285;0;181076;2022-04-02T16:06:00.304;
621000;182;105412;0;180143;2022-04-02T16:32:29.653;
622000;180;109606;0;175704;2022-04-02T17:00:01.151;
623000;217;115706;0;165512;2022-04-02T17:29:04.327;
624000;203;111526;0;171190;2022-04-02T17:57:03.363;
625000;200;118043;0;160362;2022-04-02T18:26:42.225;
626000;200;113238;0;166205;2022-04-02T18:55:07.545;
627000;215;109871;0;176863;2022-04-02T19:22:42.946;
628000;178;107406;0;177082;2022-04-02T19:49:41.126;
629000;189;107627;0;179388;2022-04-02T20:16:45.203;
630000;183;111148;0;171341;2022-04-02T20:44:40.076;
631000;210;117325;0;162366;2022-04-02T21:14:09.554;
632000;177;109041;0;174893;2022-04-02T21:41:30.902;
633000;200;114505;0;166631;2022-04-02T22:10:14.785;
634000;186;109959;0;174698;2022-04-02T22:37:51.193;
635000;194;110195;0;173857;2022-04-02T23:05:30.570;
636000;208;111124;0;170964;2022-04-02T23:33:23.740;
637000;200;110621;0;172989;2022-04-03T00:01:12.990;
638000;176;108227;0;175926;2022-04-03T00:28:26.927;
639000;169;110921;0;171136;2022-04-03T00:56:18.944;
640000;196;112448;0;169421;2022-04-03T01:24:34.449;
641000;189;111419;0;171422;2022-04-03T01:52:32.349;
642000;194;108887;0;175224;2022-04-03T02:19:53.760;
643000;187;105473;0;182298;2022-04-03T02:46:26.563;
644000;199;110214;0;172533;2022-04-03T03:14:26.924;
645000;186;111179;0;170700;2022-04-03T03:42:34.392;
646000;153;100870;0;188149;2022-04-03T04:07:58.738;
647000;206;119552;0;155899;2022-04-03T04:38:01.078;
648000;212;117142;0;164315;2022-04-03T05:07:26.534;
649000;189;110414;0;173385;2022-04-03T05:35:10.013;
650000;188;107162;0;179630;2022-04-03T06:02:04.455;
651000;185;105045;0;181299;2022-04-03T06:28:28.190;
652000;166;103667;0;184814;2022-04-03T06:54:29.996;
653000;162;100329;0;192014;2022-04-03T07:19:42.927;
654000;183;107251;0;175562;2022-04-03T07:46:39.728;
655000;167;102751;0;183974;2022-04-03T08:12:31.736;
656000;191;106888;0;178518;2022-04-03T08:39:21.377;
657000;218;118288;0;162515;2022-04-03T09:09:04.505;
658000;187;109731;0;175866;2022-04-03T09:36:38.376;
659000;211;112975;0;169456;2022-04-03T10:05:00.204;
660000;196;110936;0;172658;2022-04-03T10:32:51.241;
661000;190;113479;0;168787;2022-04-03T11:01:22.405;
662000;188;107853;0;177765;2022-04-03T11:28:27.175;
663000;190;112533;0;169861;2022-04-03T11:56:45.479;
664000;190;105366;0;183496;2022-04-03T12:23:12.389;
665000;199;112380;0;170506;2022-04-03T12:51:34.402;
666000;202;110817;0;172982;2022-04-03T13:19:41.697;
667000;195;113639;0;167297;2022-04-03T13:48:33.836;
668000;232;118241;0;159195;2022-04-03T14:18:36.245;
669000;222;115291;0;165905;2022-04-03T14:47:53.629;
670000;119;82693;0;221004;2022-04-03T15:08:53.224;
671000;199;113179;0;170109;2022-04-03T15:37:36.622;
672000;196;114561;0;165852;2022-04-03T16:06:44.230;
673000;189;111756;0;172787;2022-04-03T16:34:50.622;
674000;156;104297;0;184098;2022-04-03T17:01:01.102;
675000;218;113387;0;168805;2022-04-03T17:29:30.539;
676000;165;105917;0;181275;2022-04-03T17:56:07.856;
677000;157;101307;0;189344;2022-04-03T18:21:34.174;
678000;172;108771;0;175500;2022-04-03T18:48:53.808;
679000;193;112584;0;169260;2022-04-03T19:17:09.666;
680000;177;111150;0;172717;2022-04-03T19:45:06.710;
681000;202;116543;0;163228;2022-04-03T20:14:25.218;
682000;229;119253;0;159535;2022-04-03T20:44:22.918;
683000;149;107208;0;179553;2022-04-03T21:11:19.940;
684000;170;106192;0;179583;2022-04-03T21:38:01.500;
685000;208;115350;0;166613;2022-04-03T22:06:59.106;
686000;184;110971;0;171803;2022-04-03T22:34:51.670;
687000;193;114011;0;167072;2022-04-03T23:03:30.416;
688000;215;119716;0;159382;2022-04-03T23:33:33.898;
689000;165;100041;0;191184;2022-04-03T23:58:44.948;
690000;192;105131;0;182369;2022-04-04T00:25:09.634;
691000;181;108266;0;177125;2022-04-04T00:52:22.108;
692000;185;108280;0;177127;2022-04-04T01:19:36.992;
693000;179;109771;0;175101;2022-04-04T01:47:09.520;
694000;174;103433;0;185333;2022-04-04T02:13:09.898;
695000;216;114155;0;166769;2022-04-04T02:41:51.483;
696000;180;114412;0;166502;2022-04-04T03:10:52.074;
697000;186;108785;0;176156;2022-04-04T03:38:11.563;
698000;175;102883;0;186006;2022-04-04T04:04:17.373;
699000;202;109921;0;173690;2022-04-04T04:31:54.807;
700000;206;117324;0;162457;2022-04-04T05:01:22.289;
701000;157;98368;0;194371;2022-04-04T05:26:03.879;
702000;159;100011;0;191228;2022-04-04T05:51:11.748;
703000;130;94431;0;199758;2022-04-04T06:14:54.675;
704000;155;102393;0;188029;2022-04-04T06:40:37.454;
705000;150;95881;0;197944;2022-04-04T07:04:42.112;
706000;170;101973;0;186155;2022-04-04T07:30:19.156;
707000;176;107655;0;177566;2022-04-04T07:57:25.270;
708000;171;106341;0;178742;2022-04-04T08:24:08.292;
709000;202;114978;0;165981;2022-04-04T08:53:01.288;
710000;176;112491;0;168969;2022-04-04T09:21:17.084;
711000;184;109264;0;173406;2022-04-04T09:48:42.816;
712000;160;101517;0;188943;2022-04-04T10:14:12.634;
713000;192;107318;0;177724;2022-04-04T10:41:11.122;
714000;196;112407;0;169631;2022-04-04T11:09:26.009;
715000;162;103134;0;185799;2022-04-04T11:35:19.428;
716000;180;107919;0;176973;2022-04-04T12:02:27.925;
717000;192;110101;0;174138;2022-04-04T12:30:07.912;
718000;149;100636;0;190914;2022-04-04T12:55:23.614;
719000;182;104971;0;182262;2022-04-04T13:21:43.246;
720000;167;108325;0;176409;2022-04-04T13:48:57.119;
721000;186;107014;0;178928;2022-04-04T14:15:49.077;
722000;183;108667;0;176261;2022-04-04T14:43:04.034;
723000;183;108311;0;177268;2022-04-04T15:10:21.042;
724000;164;97883;0;193883;2022-04-04T15:35:09.478;
725000;177;108591;0;178030;2022-04-04T16:02:27.324;
726000;158;100428;0;190885;2022-04-04T16:27:41.218;
727000;148;95904;0;197956;2022-04-04T16:51:47.970;
728000;151;97039;0;194568;2022-04-04T17:16:11.032;
729000;156;101720;0;186707;2022-04-04T17:41:43.734;
730000;175;106010;0;179898;2022-04-04T18:08:21.543;
731000;173;104071;0;184086;2022-04-04T18:34:30.093;
732000;208;111882;0;171264;2022-04-04T19:02:38.767;
733000;190;108098;0;177015;2022-04-04T19:29:48.136;
734000;190;114472;0;166708;2022-04-04T19:58:35.193;
735000;175;108172;0;179360;2022-04-04T20:25:47.231;
736000;230;120552;0;155303;2022-04-04T20:56:04.798;
737000;174;111413;0;172382;2022-04-04T21:24:03.867;
738000;183;110214;0;172205;2022-04-04T21:51:44.229;
739000;200;114229;0;166998;2022-04-04T22:20:27.228;
740000;177;102638;0;187377;2022-04-04T22:46:14.465;
741000;170;104406;0;184079;2022-04-04T23:12:28.686;
742000;168;102965;0;186907;2022-04-04T23:38:19.239;
743000;171;107648;0;177862;2022-04-05T00:05:26.066;
744000;163;100865;0;189067;2022-04-05T00:30:57.885;
745000;208;109886;0;175258;2022-04-05T00:58:32.791;
746000;159;98146;0;192518;2022-04-05T01:23:11.737;
747000;178;103583;0;185165;2022-04-05T01:49:15.781;
748000;153;98729;0;192735;2022-04-05T02:14:02.085;
749000;169;105024;0;184269;2022-04-05T02:40:21.738;
750000;163;101381;0;188964;2022-04-05T03:05:48.123;
751000;180;103277;0;184235;2022-04-05T03:32:03.408;
752000;205;113478;0;168237;2022-04-05T04:00:46.803;
753000;198;111835;0;171520;2022-04-05T04:28:52.427;
754000;187;111073;0;172458;2022-04-05T04:56:46.257;
755000;150;94210;0;200717;2022-04-05T05:20:25.475;
756000;169;103561;0;184080;2022-04-05T05:46:24.585;
757000;188;111722;0;172768;2022-04-05T06:14:28.313;
758000;203;111051;0;173403;2022-04-05T06:42:22.509;
759000;176;106779;0;178982;2022-04-05T07:09:11.506;
760000;193;106644;0;181791;2022-04-05T07:35:57.325;
761000;199;113434;0;170334;2022-04-05T08:04:29.245;
762000;205;113606;0;168969;2022-04-05T08:33:01.418;
763000;195;104649;0;182411;2022-04-05T08:59:18.577;
764000;182;107317;0;176741;2022-04-05T09:26:14.274;
765000;190;107201;0;177692;2022-04-05T09:53:10.024;
766000;175;105969;0;181542;2022-04-05T10:19:45.149;
767000;174;105201;0;181482;2022-04-05T10:46:08.283;
768000;179;106969;0;178625;2022-04-05T11:12:58.261;
769000;207;113078;0;168642;2022-04-05T11:41:21.743;
770000;158;107109;0;179682;2022-04-05T12:08:16.474;
771000;194;113297;0;168333;2022-04-05T12:36:43.788;
772000;195;113480;0;167831;2022-04-05T13:05:12.958;
773000;194;108827;0;175198;2022-04-05T13:32:33.763;
774000;171;108036;0;177702;2022-04-05T13:59:41.899;
775000;159;100085;0;191101;2022-04-05T14:24:52.340;
776000;189;109213;0;176519;2022-04-05T14:52:17.125;
777000;198;114591;0;165086;2022-04-05T15:21:04.185;
778000;246;116949;0;161979;2022-04-05T15:50:23.575;
779000;215;114405;0;168207;2022-04-05T16:19:09.939;
780000;177;113166;0;170313;2022-04-05T16:47:37.146;
781000;202;109537;0;174676;2022-04-05T17:15:03.986;
782000;197;113351;0;169006;2022-04-05T17:43:30.233;
783000;201;113012;0;168420;2022-04-05T18:11:52.070;
784000;174;104866;0;183686;2022-04-05T18:38:10.094;
785000;149;94303;0;199443;2022-04-05T19:01:49.244;
786000;182;105734;0;181702;2022-04-05T19:28:19.749;
787000;177;114673;0;166277;2022-04-05T19:57:08.652;
788000;175;106735;0;179710;2022-04-05T20:23:54.782;
789000;191;112219;0;171561;2022-04-05T20:52:04.444;
790000;205;114131;0;166771;2022-04-05T21:20:44.267;
791000;192;111581;0;171941;2022-04-05T21:48:44.658;
792000;186;112752;0;169410;2022-04-05T22:17:03.270;
793000;161;100108;0;189657;2022-04-05T22:42:10.439;
794000;191;110438;0;172117;2022-04-05T23:09:55.326;
795000;146;100609;0;188748;2022-04-05T23:35:11.516;
796000;168;104861;0;182242;2022-04-06T00:01:34.045;
797000;175;103922;0;185195;2022-04-06T00:27:37.999;
798000;175;106230;0;179175;2022-04-06T00:54:18.606;
799000;173;110441;0;171856;2022-04-06T01:22:00.566;
800000;183;113504;0;168714;2022-04-06T01:50:28.399;
801000;176;100101;0;189666;2022-04-06T02:15:34.556;
802000;137;91912;0;204328;2022-04-06T02:38:39.232;
803000;183;103386;0;184279;2022-04-06T03:04:35.613;
804000;171;105112;0;182402;2022-04-06T03:31:12.881;
805000;201;105498;0;182325;2022-04-06T03:57:43.888;
806000;132;89837;0;207403;2022-04-06T04:20:18.467;
807000;170;107944;0;178109;2022-04-06T04:47:22.213;
808000;161;97464;0;194747;2022-04-06T05:11:48.763;
809000;184;104934;0;183859;2022-04-06T05:38:07.530;
810000;167;99481;0;189558;2022-04-06T06:03:07.028;
811000;179;102600;0;186214;2022-04-06T06:28:50.018;
812000;179;103796;0;185137;2022-04-06T06:54:51.741;
813000;203;115276;0;164961;2022-04-06T07:23:45.567;
814000;179;106261;0;181504;2022-04-06T07:50:24.973;
815000;210;113944;0;167805;2022-04-06T08:19:00.793;
816000;173;105546;0;180511;2022-04-06T08:45:27.938;
817000;197;112204;0;170809;2022-04-06T09:13:37.770;
818000;199;117354;0;162225;2022-04-06T09:43:05.820;
819000;183;112232;0;170345;2022-04-06T10:11:14.945;
820000;174;103909;0;183492;2022-04-06T10:37:17.411;
821000;157;99029;0;191979;2022-04-06T11:02:09.110;
822000;161;99125;0;194549;2022-04-06T11:27:01.305;
823000;195;109004;0;176121;2022-04-06T11:54:21.866;
824000;180;114437;0;167621;2022-04-06T12:23:05.888;
825000;197;110958;0;173732;2022-04-06T12:50:56.412;
826000;197;116446;0;163537;2022-04-06T13:20:10.119;
827000;173;103389;0;184985;2022-04-06T13:46:04.941;
828000;189;108656;0;176914;2022-04-06T14:13:20.948;
829000;184;106201;0;179347;2022-04-06T14:40:01.832;
830000;181;111029;0;172605;2022-04-06T15:07:52.082;
831000;176;106227;0;181169;2022-04-06T15:34:30.603;
832000;199;117300;0;161690;2022-04-06T16:04:00.679;
833000;193;112120;0;172328;2022-04-06T16:32:09.360;
834000;211;115752;0;166138;2022-04-06T17:01:13.844;
835000;184;104655;0;183136;2022-04-06T17:27:28.540;
